,Unnamed: 0,ListingKey,LoanStatus,FriendsInvolved,LoanOriginalAmount,ListingCreationDate,FriendsInvolvedNum,LoanStatusNum,FriendsAndStatus
3619,47675,931334128786931733355C4,Paid,No,4500,2008,0,1,Paid/False
3620,47686,9D2C341696622885208B1BA,Paid,No,10801,2008,0,1,Paid/False
3621,47691,7F6E3412815095092C7DE2D,Paid,No,2000,2008,0,1,Paid/False
3622,47698,F00434263210610028914F8,Paid,Yes,5500,2008,1,1,Paid/True
3623,47700,F0143423107699113F5B7FD,Paid,No,6000,2008,0,1,Paid/False
3624,47711,F5C0342598988259601F772,Paid,No,4000,2008,0,1,Paid/False
3625,47720,D70E3419219548543E2E2BE,Paid,No,1000,2008,0,1,Paid/False
3626,47721,D7103429079011273195021,Paid,No,2500,2008,0,1,Paid/False
3627,47757,38693428305905417DEDC80,Paid,No,1000,2008,0,1,Paid/False
3628,47760,386D3431495535844FB6617,Paid,No,2000,2008,0,1,Paid/False
3629,47782,7F7634292798419553FCCB4,Paid,No,2000,2008,0,1,Paid/False
3630,47794,D2E334145160613029075E8,Paid,No,9500,2008,0,1,Paid/False
3631,47812,44F23427720121868D2BB64,Paid,No,1600,2008,0,1,Paid/False
3632,47818,B8F034103601090946DA05D,Paid,Yes,2500,2008,1,1,Paid/True
3633,47854,337234245201670367EE1C6,Paid,No,1800,2008,0,1,Paid/False
3634,47855,33793425663589312650BE4,Paid,No,3000,2008,0,1,Paid/False
3635,47856,33843425654645519AD8A30,Paid,No,6000,2008,0,1,Paid/False
3636,47861,E7C934270304193010DBCC7,Paid,No,3000,2008,0,1,Paid/False
3637,47890,DB893417813197075710AA5,Paid,No,7000,2008,0,1,Paid/False
3638,47899,DA0C34189709955424C7DC1,Paid,No,1500,2008,0,1,Paid/False
3639,47906,5862341011056863764F636,Paid,No,1700,2008,0,1,Paid/False
3640,47920,1BCC341380447715393DD95,Paid,No,14000,2008,0,1,Paid/False
3641,47927,D9B9342338639614911F6D3,Paid,No,1000,2008,0,1,Paid/False
3642,47932,E935342220697971521E9B1,Defaulted,No,5000,2008,0,0,Defaulted/False
3643,47936,E94F3418153760284B2AF74,Paid,No,10000,2008,0,1,Paid/False
3644,47949,33E53430683363778203361,Paid,No,1000,2008,0,1,Paid/False
3645,47962,F78C3422370837564CE67A1,Paid,No,3500,2008,0,1,Paid/False
3646,47969,82FF3431292288158943C0D,Paid,No,15000,2008,0,1,Paid/False
3647,47980,9DDE3430990636685327A9A,Paid,No,1000,2008,0,1,Paid/False
3648,47982,9DE93414157844531325AFC,Paid,No,7000,2008,0,1,Paid/False
3649,47988,1A373425434800291BADE7D,Paid,No,8000,2008,0,1,Paid/False
3650,47995,EFBC34277772591269E925A,Paid,No,4000,2008,0,1,Paid/False
3651,48003,FBB834233301775897FB05D,Paid,No,1000,2008,0,1,Paid/False
3652,48022,EBC5341072294322967A669,Paid,No,1000,2008,0,1,Paid/False
3653,48037,FC3D3415850041450E83319,Paid,No,15000,2008,0,1,Paid/False
3654,48039,52FC34304273822882F2749,Paid,No,15000,2008,0,1,Paid/False
3655,48068,A5D534258621177669476EE,Paid,No,2500,2008,0,1,Paid/False
3656,48075,1A71341547741666961DE47,Paid,No,10000,2008,0,1,Paid/False
3657,48077,1A763411617367435658C56,Paid,Yes,19000,2008,1,1,Paid/True
3658,48083,9E1B3420833548093359A5E,Paid,No,2250,2008,0,1,Paid/False
3659,48099,FBF43427198529654A7040C,Paid,No,1000,2008,0,1,Paid/False
3660,48134,6AEE342851059489320B986,Paid,No,1000,2008,0,1,Paid/False
3661,48137,561B34134853828457BABF0,Paid,No,7000,2008,0,1,Paid/False
3662,48150,FEDA3417311088497072052,Paid,No,9000,2008,0,1,Paid/False
3663,48160,D33434183188733187C01E0,Paid,No,20000,2008,0,1,Paid/False
3664,48201,D1073424983177097D7A7CF,Paid,No,3000,2008,0,1,Paid/False
3665,48219,39FF3421359321054414675,Paid,No,1700,2008,0,1,Paid/False
3666,48221,3A283426156034754D4C674,Paid,No,1800,2008,0,1,Paid/False
3667,48237,4DF334197122576844090D7,Paid,No,4000,2008,0,1,Paid/False
3668,48240,4E153425758169755DD2A49,Defaulted,No,5000,2008,0,0,Defaulted/False
3669,48256,F2083419067821877710891,Paid,No,1100,2008,0,1,Paid/False
3670,48257,F20B3420003928773ED2506,Paid,No,7500,2008,0,1,Paid/False
3671,48288,1C5034128784621522BF838,Paid,No,3001,2008,0,1,Paid/False
3672,48293,1E9E3427104531421E63D0F,Paid,No,1500,2008,0,1,Paid/False
3673,48342,E28B34246772815693969F3,Paid,No,7500,2008,0,1,Paid/False
3674,48346,E2B7343254034392834F683,Paid,No,2500,2008,0,1,Paid/False
3675,48359,A4F43431230870821416170,Paid,No,1000,2008,0,1,Paid/False
3676,48369,3A7D3408243747578FEACD0,Paid,No,15000,2008,0,1,Paid/False
3677,48390,E42234261515626160D6909,Paid,No,2000,2008,0,1,Paid/False
3678,48437,FEB83425584326254E69353,Paid,No,2000,2008,0,1,Paid/False
3679,48438,FEC03411487680719E03923,Paid,No,2500,2008,0,1,Paid/False
3680,48462,3A96342521944641118A9CE,Defaulted,No,2000,2008,0,0,Defaulted/False
3681,48468,523C34127830028372F6EBC,Defaulted,No,3001,2008,0,0,Defaulted/False
3682,48473,1CA23411239950371009F31,Paid,No,3500,2008,0,1,Paid/False
3683,48477,1C073412459640739672148,Paid,No,25000,2008,0,1,Paid/False
3684,48486,C8F634164661613610D3C76,Paid,No,5000,2008,0,1,Paid/False
3685,48499,FDBA3413703625711DD8B84,Paid,No,3000,2008,0,1,Paid/False
3686,48503,3AAB3428467635933B8EE60,Paid,No,3500,2008,0,1,Paid/False
3687,48528,586D3425067675274B6EFC7,Paid,No,2500,2008,0,1,Paid/False
3688,48556,52493427791494813ED7C7D,Paid,Yes,3000,2008,1,1,Paid/True
3689,48581,AB68342422193594444FB73,Paid,No,1999,2008,0,1,Paid/False
3690,48590,ABC93414994393640A0334C,Defaulted,No,5000,2008,0,0,Defaulted/False
3691,48627,45093422084120265658596,Paid,No,7000,2008,0,1,Paid/False
3692,48653,A50734140902183646B3D32,Paid,No,1000,2008,0,1,Paid/False
3693,48656,A5183411568979983E1D831,Paid,No,10000,2008,0,1,Paid/False
3694,48668,48E13419771996567CE03F6,Paid,No,1000,2008,0,1,Paid/False
3695,48676,1CB53412912109604F7A4EC,Paid,No,2600,2008,0,1,Paid/False
3696,48688,918934111126121333C70AE,Paid,Yes,3750,2008,1,1,Paid/True
3697,48692,B46E34189389393595F7377,Paid,No,1000,2008,0,1,Paid/False
3698,48699,F67134247101676192357B9,Paid,No,10000,2008,0,1,Paid/False
3699,48707,3B043413596636488132D68,Paid,No,4600,2008,0,1,Paid/False
3700,48736,E2ED3429487824883681396,Paid,No,2500,2008,0,1,Paid/False
3701,48737,E2F63428273431616720819,Defaulted,No,13000,2008,0,0,Defaulted/False
3702,48746,F26A34110171148497E805A,Paid,No,3100,2008,0,1,Paid/False
3703,48749,F24D34312903589184C7A92,Paid,No,2317,2008,0,1,Paid/False
3704,48779,91A034163460207526B9258,Paid,No,3000,2008,0,1,Paid/False
3705,48790,FC2E342528909618880DDB7,Paid,No,1400,2008,0,1,Paid/False
3706,48809,3B5534163100906782DE93C,Paid,No,1500,2008,0,1,Paid/False
3707,48817,A32A3419163971854E5C4B3,Defaulted,No,5500,2008,0,0,Defaulted/False
3708,48818,A33134198082991141BAE8E,Defaulted,Yes,7499,2008,1,0,Defaulted/True
3709,48825,6719341413912139968D9F5,Paid,Yes,3500,2008,1,1,Paid/True
3710,48879,AB0834272967949924840C1,Paid,No,2000,2008,0,1,Paid/False
3711,48888,FDA23409618569090CED717,Defaulted,No,7000,2008,0,0,Defaulted/False
3712,48906,396C3420065809497F098ED,Paid,No,5000,2008,0,1,Paid/False
3713,48912,A37B34198274171154AB55C,Paid,No,9000,2008,0,1,Paid/False
3714,48928,FF2A3428785571463F75629,Paid,No,1000,2008,0,1,Paid/False
3715,48945,A3B33415405135225C50EA6,Paid,Yes,7500,2008,1,1,Paid/True
3716,49007,3A91342153656506897F4CB,Paid,No,3000,2008,0,1,Paid/False
3717,49025,FF643410930754902238A65,Paid,No,25000,2008,0,1,Paid/False
3718,49058,53A434175247088250085B9,Defaulted,No,5100,2008,0,0,Defaulted/False
3719,49079,E44A3420737477049409F28,Paid,No,5000,2008,0,1,Paid/False
3720,49082,E47D341163555130541BE29,Defaulted,No,1200,2008,0,0,Defaulted/False
3721,49110,902734171114839543E9590,Paid,No,6001,2008,0,1,Paid/False
3722,49122,E30D3418185453420C8D643,Paid,No,15000,2008,0,1,Paid/False
3723,49129,F27934150250885492ED66D,Paid,No,5000,2008,0,1,Paid/False
3724,49133,F28934243423689652CB502,Paid,No,2500,2008,0,1,Paid/False
3725,49137,F29A3420522216453351464,Paid,No,5000,2008,0,1,Paid/False
3726,49160,1A693425830262415DA5D45,Paid,No,2000,2008,0,1,Paid/False
3727,49164,A0033416667638802158FA0,Paid,No,8000,2008,0,1,Paid/False
3728,49173,A9B43432737720757320A5D,Paid,Yes,10150,2008,1,1,Paid/True
3729,49177,A9D23426085419974758D8E,Paid,Yes,2400,2008,1,1,Paid/True
3730,49180,F92A341021315032753D475,Paid,No,2500,2008,0,1,Paid/False
3731,49195,3D413425138168439259FE6,Paid,No,1500,2008,0,1,Paid/False
3732,49226,F29D3421681836572B89963,Paid,No,3300,2008,0,1,Paid/False
3733,49241,1F8C342719118467302A95B,Paid,No,10000,2008,0,1,Paid/False
3734,49264,F94534314028958586A3507,Paid,No,6000,2008,0,1,Paid/False
3735,49278,9BBA34282157433562CB42F,Paid,No,2500,2008,0,1,Paid/False
3736,49284,EACD3413849323621B99303,Paid,No,5000,2008,0,1,Paid/False
3737,49291,365A3421545561080B7E643,Paid,No,5000,2008,0,1,Paid/False
3738,49316,568B342482570108092FA3D,Paid,No,7500,2008,0,1,Paid/False
3739,49319,45F9341702048828977BFC6,Paid,Yes,1000,2008,1,1,Paid/True
3740,49325,FF713429891162643E848F7,Defaulted,Yes,1575,2008,1,0,Defaulted/True
3741,49334,F2DC341896779506223A62C,Paid,No,7499,2008,0,1,Paid/False
3742,49344,1F9F3420081594029388151,Paid,No,10000,2008,0,1,Paid/False
3743,49350,544634178527418378AEA61,Paid,No,5000,2008,0,1,Paid/False
3744,49389,A3253414124563908067500,Paid,No,3000,2008,0,1,Paid/False
3745,49402,E0A6341474988820260E73C,Paid,No,5300,2008,0,1,Paid/False
3746,49428,1D3A3427103327857C28646,Paid,No,1000,2008,0,1,Paid/False
3747,49431,1D4E3420151574513A7A902,Paid,No,6000,2008,0,1,Paid/False
3748,49436,D62E34128605753852173B0,Paid,No,1000,2008,0,1,Paid/False
3749,49439,D6343419374735603179782,Paid,No,8500,2008,0,1,Paid/False
3750,49484,AEF134105864603034743B8,Paid,No,5000,2008,0,1,Paid/False
3751,49491,368E3423799734100901A5C,Paid,No,2000,2008,0,1,Paid/False
3752,49492,369734305868294407AE136,Paid,No,1000,2008,0,1,Paid/False
3753,49523,1D683423095150418F55815,Defaulted,No,1000,2008,0,0,Defaulted/False
3754,49546,4A6934340536443614DD359,Paid,No,1000,2008,0,1,Paid/False
3755,49576,A656342848683658972C76B,Paid,No,6750,2008,0,1,Paid/False
3756,49611,6FFE3417669985514EE888A,Paid,No,4640,2008,0,1,Paid/False
3757,49628,1D053418644108246746C2F,Paid,No,10000,2008,0,1,Paid/False
3758,49672,A6A23423777761294E2DCD3,Paid,No,2000,2008,0,1,Paid/False
3759,49695,385E3414191002476A8C27F,Paid,Yes,7100,2008,1,1,Paid/True
3760,49699,99D53421679458575E5025A,Paid,No,4000,2008,0,1,Paid/False
3761,49735,FFD63415710282820C50870,Paid,No,11000,2008,0,1,Paid/False
3762,49777,A6EE34106346317077C8254,Defaulted,No,1000,2008,0,0,Defaulted/False
3763,49798,389734217030883612E67A8,Paid,No,5000,2008,0,1,Paid/False
3764,49824,F1263418585169046959288,Paid,No,9999,2008,0,1,Paid/False
3765,49842,6E373421900022069747EDB,Paid,No,2500,2008,0,1,Paid/False
3766,49844,A49434218546352151E26E4,Paid,No,7000,2008,0,1,Paid/False
3767,49887,F95434258227208200D6827,Paid,No,7000,2008,0,1,Paid/False
3768,49902,676D3431513600941CE7956,Defaulted,No,5000,2008,0,0,Defaulted/False
3769,49910,E28F34312190952630B0AFD,Paid,No,1000,2008,0,1,Paid/False
3770,49914,E2B93423299651568576C72,Paid,No,2000,2008,0,1,Paid/False
3771,49936,A4B03419292229139E8BE28,Paid,No,7450,2008,0,1,Paid/False
3772,49950,4B4F342642617708957B618,Paid,No,5000,2008,0,1,Paid/False
3773,49967,F96D34191981773698CFDB8,Paid,Yes,5000,2008,1,1,Paid/True
3774,49981,A4293421267063865591804,Paid,No,6000,2008,0,1,Paid/False
3775,49995,67863410046724155ADC0C6,Paid,No,4000,2008,0,1,Paid/False
3776,50011,E7A23411410639712C7DAED,Paid,No,2000,2008,0,1,Paid/False
3777,50024,F1433418868550032D05EE7,Paid,No,3900,2008,0,1,Paid/False
3778,50028,F1713410482370528A889FF,Paid,No,9600,2008,0,1,Paid/False
3779,50037,A5163415243939920A66684,Paid,No,5000,2008,0,1,Paid/False
3780,50063,CD9B3430199047413593A49,Paid,No,15000,2008,0,1,Paid/False
3781,50083,38D734300935780275ED80A,Paid,No,1000,2008,0,1,Paid/False
3782,50103,DC7C3417335937788531E95,Paid,No,2551,2008,0,1,Paid/False
3783,50116,E80E3428020381983A75167,Paid,No,17000,2008,0,1,Paid/False
3784,50123,E84334254763841510700DB,Paid,No,9000,2008,0,1,Paid/False
3785,50127,A51D3428649865183E3AED8,Paid,No,2500,2008,0,1,Paid/False
3786,50133,A5553420033884854C1DBD0,Paid,Yes,2800,2008,1,1,Paid/True
3787,50136,41F03429280282342ACA3FE,Defaulted,No,2500,2008,0,0,Defaulted/False
3788,50137,41F334226266031441CA32A,Paid,No,9000,2008,0,1,Paid/False
3789,50139,42063417024702162D265DC,Paid,No,3000,2008,0,1,Paid/False
3790,50150,F3B6341314156065736AAF5,Paid,No,16400,2008,0,1,Paid/False
3791,50165,9C703416674759583DC9E78,Paid,No,1800,2008,0,1,Paid/False
3792,50166,9C7034286058414377CBB7C,Paid,No,6000,2008,0,1,Paid/False
3793,50178,38FB3419189319426C3766E,Paid,No,3000,2008,0,1,Paid/False
3794,50203,B4F734187181668446350F8,Paid,Yes,1550,2008,1,1,Paid/True
3795,50227,A588341808989341924D0E2,Paid,No,3500,2008,0,1,Paid/False
3796,50251,F3D634235667827325CACD4,Paid,Yes,5000,2008,1,1,Paid/True
3797,50266,9C7F34252528440161B5FC5,Paid,No,5500,2008,0,1,Paid/False
3798,50268,EBB5342384270421807519B,Paid,No,15000,2008,0,1,Paid/False
3799,50277,6C043426433222037E26EB1,Paid,No,1500,2008,0,1,Paid/False
3800,50289,398D3415677972666E1C2A0,Paid,No,3100,2008,0,1,Paid/False
3801,50303,A63234273371994813AD8C0,Paid,No,1200,2008,0,1,Paid/False
3802,50318,A59C3430287112530570BB1,Paid,No,4500,2008,0,1,Paid/False
3803,50326,1FDE34317970915386D9CF1,Paid,No,2000,2008,0,1,Paid/False
3804,50340,58E13410981598681A5DF60,Paid,Yes,24000,2008,1,1,Paid/True
3805,50350,EACF3433525247383661B59,Paid,No,4000,2008,0,1,Paid/False
3806,50352,EAE73419149126809E4FEEB,Defaulted,No,7500,2008,0,0,Defaulted/False
3807,50354,818634305363954735911DA,Paid,No,10000,2008,0,1,Paid/False
3808,50363,EBD23429693746940D65BDE,Paid,No,6000,2008,0,1,Paid/False
3809,50372,6C163423732335239BA0CD4,Paid,No,6900,2008,0,1,Paid/False
3810,50377,576C3428803541630397002,Defaulted,No,2500,2008,0,0,Defaulted/False
3811,50390,DCA834228838507402E4191,Paid,Yes,5000,2008,1,1,Paid/True
3812,50396,DCF0342311384079794C4FD,Paid,No,1000,2008,0,1,Paid/False
3813,50411,1E8134133337230128D9DB2,Paid,No,5600,2008,0,1,Paid/False
3814,50417,F1A6342598834278592579C,Defaulted,No,1050,2008,0,0,Defaulted/False
3815,50451,576E342598969861006F62A,Defaulted,No,2500,2008,0,0,Defaulted/False
3816,50480,3CB534191723983095DFF35,Paid,No,1000,2008,0,1,Paid/False
3817,50489,EDB43416295423760ED1EE9,Paid,No,14950,2008,0,1,Paid/False
3818,50500,1DD23430411786457843527,Paid,No,7500,2008,0,1,Paid/False
3819,50502,1E8334163903004026D961E,Paid,No,2600,2008,0,1,Paid/False
3820,50505,D5283428498444050B2C4DF,Paid,No,1200,2008,0,1,Paid/False
3821,50514,E8923420814165227A4DA8B,Defaulted,No,5000,2008,0,0,Defaulted/False
3822,50533,46EF3429771487134E66DC3,Paid,No,5000,2008,0,1,Paid/False
3823,50540,E8733422747266416F7C5C2,Paid,Yes,25000,2008,1,1,Paid/True
3824,50575,3C213416256914791094F28,Paid,No,10000,2008,0,1,Paid/False
3825,50580,3BC93414464387705943659,Paid,No,2356,2008,0,1,Paid/False
3826,50627,1BA93418030058961DB7ECF,Paid,No,1000,2008,0,1,Paid/False
3827,50643,4EE734151799860333D34B9,Paid,No,3600,2008,0,1,Paid/False
3828,50650,4F073433437147802BF6A91,Paid,Yes,2500,2008,1,1,Paid/True
3829,50661,A9493417045530633893FB9,Paid,No,11000,2008,0,1,Paid/False
3830,50665,A95734212137570286E2CDB,Paid,No,2000,2008,0,1,Paid/False
3831,50697,3BF83421945663932FD575F,Defaulted,No,15000,2008,0,0,Defaulted/False
3832,50722,64543409731975826073E54,Paid,No,3750,2008,0,1,Paid/False
3833,50725,70E93415208117823AA87D8,Paid,Yes,3000,2008,1,1,Paid/True
3834,50727,70ED342796001282700C80A,Paid,No,1200,2008,0,1,Paid/False
3835,50742,1D09341708875034581EA08,Paid,No,6200,2008,0,1,Paid/False
3836,50775,901B3423940752607C39A98,Paid,No,2000,2008,0,1,Paid/False
3837,50778,902B34261630236478F1071,Paid,No,1000,2008,0,1,Paid/False
3838,50786,E2C6342708657514709911D,Paid,No,1000,2008,0,1,Paid/False
3839,50788,E2C9342008261605962765D,Paid,No,1500,2008,0,1,Paid/False
3840,50815,F69C3415224179300CE7E18,Defaulted,No,8000,2008,0,0,Defaulted/False
3841,50816,EE6F3418500234408FA5F51,Paid,No,3000,2008,0,1,Paid/False
3842,50825,1D743433886509180D5A7E4,Paid,No,7000,2008,0,1,Paid/False
3843,50826,1D79341881940842914C9B7,Paid,No,3000,2008,0,1,Paid/False
3844,50837,710234199957256543BB3DB,Paid,Yes,1500,2008,1,1,Paid/True
3845,50846,4F4034246379256599DD2F5,Paid,No,2500,2008,0,1,Paid/False
3846,50847,4F443424426077492945505,Paid,No,5000,2008,0,1,Paid/False
3847,50860,D65C342975303860590D5B1,Paid,No,1200,2008,0,1,Paid/False
3848,50874,1BFE3419478927487F7CE94,Paid,No,4000,2008,0,1,Paid/False
3849,50877,1C103420072821393A0AED5,Defaulted,No,5000,2008,0,0,Defaulted/False
3850,50891,3C7034284585822195EA438,Paid,No,10000,2008,0,1,Paid/False
3851,50895,3C7B3432184212753D1BF71,Paid,No,2800,2008,0,1,Paid/False
3852,50952,1F583428187776736D15723,Paid,No,5300,2008,0,1,Paid/False
3853,50957,1F8134212420441414C8E94,Paid,Yes,1000,2008,1,1,Paid/True
3854,50968,90793418924564010842876,Defaulted,No,2000,2008,0,0,Defaulted/False
3855,50977,A3D93418168329406B00544,Paid,Yes,6000,2008,1,1,Paid/True
3856,50984,E7C13418026684619171F72,Defaulted,No,7000,2008,0,0,Defaulted/False
3857,50987,3C983417390692946B3005C,Paid,No,9000,2008,0,1,Paid/False
3858,51005,E9F73432461063156DAF5E3,Paid,No,5000,2008,0,1,Paid/False
3859,51054,42C734209310303275C2167,Paid,No,10000,2008,0,1,Paid/False
3860,51058,EB333423108080745F95143,Paid,No,3500,2008,0,1,Paid/False
3861,51077,EE093428350628797D2F7E6,Paid,No,4000,2008,0,1,Paid/False
3862,51119,EEE134305117466008407CB,Paid,No,1000,2008,0,1,Paid/False
3863,51134,42E434096002183996C06FA,Defaulted,No,3000,2008,0,0,Defaulted/False
3864,51137,42F634188624260155A3307,Defaulted,No,7500,2008,0,0,Defaulted/False
3865,51141,1E823429812399976FFB5C7,Paid,No,1000,2008,0,1,Paid/False
3866,51144,1E3C34174695450728E5BC9,Paid,No,5800,2008,0,1,Paid/False
3867,51158,69A23413206756749FEFD91,Paid,No,3000,2008,0,1,Paid/False
3868,51177,DF723426839473351682B77,Paid,No,15000,2008,0,1,Paid/False
3869,51189,3CF534312206784192B8652,Paid,No,1000,2008,0,1,Paid/False
3870,51196,9F4434324477183366F11DB,Paid,No,10000,2008,0,1,Paid/False
3871,51228,F7113429002989472209833,Paid,No,4500,2008,0,1,Paid/False
3872,51229,A6573416733601499501B6C,Paid,No,8000,2008,0,1,Paid/False
3873,51241,56613410707620394540FAE,Paid,No,1200,2008,0,1,Paid/False
3874,51259,E94E3415521055825DF39AC,Paid,No,4000,2008,0,1,Paid/False
3875,51261,CE1C3425569534434F5DD61,Paid,No,1500,2008,0,1,Paid/False
3876,51274,DFB534219181089087D44D1,Paid,No,2000,2008,0,1,Paid/False
3877,51282,20253413139640803444EB7,Paid,Yes,1500,2008,1,1,Paid/True
3878,51297,33243417491179084691D07,Paid,No,3400,2008,0,1,Paid/False
3879,51301,B26734236693434887E4B9B,Paid,No,15000,2008,0,1,Paid/False
3880,51312,B127341608916700430D941,Paid,No,5000,2008,0,1,Paid/False
3881,51315,B1353410146219097E96E10,Paid,No,7500,2008,0,1,Paid/False
3882,51321,EF203409238289518768FC4,Paid,Yes,2000,2008,1,1,Paid/True
3883,51333,A6C534116280552417F0A6A,Paid,No,6500,2008,0,1,Paid/False
3884,51352,1F6E342847463094361C257,Paid,No,1500,2008,0,1,Paid/False
3885,51361,643D3417721921695A5C1FE,Paid,Yes,2000,2008,1,1,Paid/True
3886,51368,D6913418916526273277F5B,Paid,No,12000,2008,0,1,Paid/False
3887,51369,D69D3422170406150B849CA,Paid,No,7000,2008,0,1,Paid/False
3888,51384,9C5834227115523517C19FB,Defaulted,No,5000,2008,0,0,Defaulted/False
3889,51387,9C66340865354891284D28D,Paid,No,5000,2008,0,1,Paid/False
3890,51396,336D3411881926848417E85,Paid,No,3000,2008,0,1,Paid/False
3891,51419,EF473415032559426EAC9C7,Paid,No,2000,2008,0,1,Paid/False
3892,51474,AF883415857856276548209,Paid,No,3000,2008,0,1,Paid/False
3893,51476,AF9734160027893382AC1F8,Paid,No,3000,2008,0,1,Paid/False
3894,51485,BE47343180023119796BC7A,Paid,No,1500,2008,0,1,Paid/False
3895,51504,ECA13429958690402678E20,Paid,No,6800,2008,0,1,Paid/False
3896,51513,EF8E3414591625095BB18D4,Paid,No,5000,2008,0,1,Paid/False
3897,51514,F71F3419196296021777773,Paid,No,1200,2008,0,1,Paid/False
3898,51556,584B34204599643619F69E2,Paid,No,5000,2008,0,1,Paid/False
3899,51567,AFA23419125432112202DBC,Paid,No,12000,2008,0,1,Paid/False
3900,51613,1E8E3418424408301B7B109,Paid,No,4000,2008,0,1,Paid/False
3901,51616,1CE53419989166170F7AB46,Paid,No,1000,2008,0,1,Paid/False
3902,51618,1CF334183412285544B4E1C,Paid,No,1000,2008,0,1,Paid/False
3903,51622,90FC3411210116527B67420,Paid,No,7000,2008,0,1,Paid/False
3904,51643,5EF93409759784603AAA19F,Defaulted,No,15000,2008,0,0,Defaulted/False
3905,51662,6C1034255958868178BA690,Paid,No,10000,2008,0,1,Paid/False
3906,51670,7DC534308888179789E0900,Paid,No,1000,2008,0,1,Paid/False
3907,51688,EE873413492623998A5A57C,Paid,No,1000,2008,0,1,Paid/False
3908,51690,EEAA3428111165651A9E053,Paid,No,1500,2008,0,1,Paid/False
3909,51695,B6B3341412701316332B2DA,Paid,Yes,7500,2008,1,1,Paid/True
3910,51704,F767341311995196914BEDD,Paid,No,1500,2008,0,1,Paid/False
3911,51717,1D2D34194690793735C0BC5,Paid,No,20790,2008,0,1,Paid/False
3912,51728,D9DC3410582363424F05A30,Paid,No,3900,2008,0,1,Paid/False
3913,51744,5F133422537725795E5D2AE,Paid,No,15000,2008,0,1,Paid/False
3914,51749,47E63415021311716DC419E,Paid,No,5000,2008,0,1,Paid/False
3915,51752,48023420224680065FAC8D0,Paid,No,5000,2008,0,1,Paid/False
3916,51780,7DE83414711548959415551,Paid,No,10000,2008,0,1,Paid/False
3917,51781,5A833425256292849E60770,Paid,Yes,4000,2008,1,1,Paid/True
3918,51784,91E33422712364993E81E86,Paid,No,2000,2008,0,1,Paid/False
3919,51790,91FC3415685530727A291B9,Paid,No,5100,2008,0,1,Paid/False
3920,51798,A72434269595476827E5910,Paid,No,4000,2008,0,1,Paid/False
3921,51802,F7673421058175313F0563E,Paid,No,2500,2008,0,1,Paid/False
3922,51836,1E1934249142291263A08B7,Paid,No,2500,2008,0,1,Paid/False
3923,51841,5F3A342816631783031C350,Paid,No,1000,2008,0,1,Paid/False
3924,51846,FACB342178049555092C6A8,Paid,No,2000,2008,0,1,Paid/False
3925,51870,BE5F34306998646034196FF,Paid,No,2000,2008,0,1,Paid/False
3926,51873,504F341238407109909E221,Paid,No,3000,2008,0,1,Paid/False
3927,51884,5AB23416110491504284F7A,Paid,No,3000,2008,0,1,Paid/False
3928,51892,0AF434188307094540CCD26,Paid,No,5000,2008,0,1,Paid/False
3929,51921,F7823414707774337F187DD,Paid,No,15001,2008,0,1,Paid/False
3930,51939,21FD3426746048063137F45,Paid,No,2500,2008,0,1,Paid/False
3931,51970,E38234137914055614BF95E,Paid,No,3100,2008,0,1,Paid/False
3932,51985,B8403430457550590F0E22D,Paid,No,3000,2008,0,1,Paid/False
3933,52001,6C8B34322650487785B9A37,Paid,No,1000,2008,0,1,Paid/False
3934,52009,099034247227590036F1926,Paid,No,1000,2008,0,1,Paid/False
3935,52026,F01434186286517100E1DC4,Paid,No,6000,2008,0,1,Paid/False
3936,52047,1ADF3411654221673778939,Paid,No,7000,2008,0,1,Paid/False
3937,52049,1AED3420282226873C286A6,Paid,No,5000,2008,0,1,Paid/False
3938,52051,1B0D34325305735391B216E,Defaulted,No,1500,2008,0,0,Defaulted/False
3939,52079,EF34341620557276107366A,Defaulted,No,14995,2008,0,0,Defaulted/False
3940,52086,658A3427642289708C3E03F,Paid,Yes,3000,2008,1,1,Paid/True
3941,52106,6CCE342972390024132946A,Paid,No,12000,2008,0,1,Paid/False
3942,52124,AFF33426702832673933AF0,Defaulted,Yes,2950,2008,1,0,Defaulted/True
3943,52125,AFF6341700751024113A96C,Paid,No,7000,2008,0,1,Paid/False
3944,52137,A87C3419649697908EAFCD4,Paid,No,3300,2008,0,1,Paid/False
3945,52165,1E373410595485004E4FEF9,Paid,No,5555,2008,0,1,Paid/False
3946,52190,724234324864300297E46A6,Paid,No,2000,2008,0,1,Paid/False
3947,52204,7FEE3423151383197F468CD,Paid,No,1000,2008,0,1,Paid/False
3948,52213,FD043410155152288FD17F2,Paid,No,4600,2008,0,1,Paid/False
3949,52215,0ABC3409291200518CD9885,Paid,No,1500,2008,0,1,Paid/False
3950,52217,0AC334152742460978C8E73,Paid,No,4500,2008,0,1,Paid/False
3951,52222,0AE83418044438215EB2986,Paid,No,10000,2008,0,1,Paid/False
3952,52226,B0083420521483111AA653C,Defaulted,No,8000,2008,0,0,Defaulted/False
3953,52245,EC163429984009592920C52,Paid,No,3000,2008,0,1,Paid/False
3954,52252,A8AC3419889985019C96BCC,Paid,Yes,4500,2008,1,1,Paid/True
3955,52256,A7293425422405521EA6C35,Paid,No,15000,2008,0,1,Paid/False
3956,52278,5FFF34305794889059EAFC0,Paid,Yes,3500,2008,1,1,Paid/True
